id,owner_id,is_deleted_ind,name_nm,currency_iso_cd,record_type_id,created_dt,created_by_id,last_modified_dt,last_modified_by_id,system_mod_stamp_ts,certification_source_txt,description_txt,external_id,group_txt,hierarchy_key_path_txt,hierarchy_level_nbr,hierarchy_path_txt,parent_category_id,parent_hierarchy_level_nbr,parent_record_type_dsc,record_type_nm,skill_or_certification_dsc,type_txt,unique_name_txt,snow_sys_id,source_update_utc_ts,source_create_utc_ts,udp_create_utc_ts,source_file_nm,source_file_ts,udp_update_utc_ts,created_by_employee_nm,created_by_employee_reference_nbr,created_by_employee_email_txt,last_modified_by_employee_nm,last_modified_by_employee_reference_nbr,last_modified_by_employee_email_txt
aFp2J000000Cc35SAC,0052J000008tbjLQAQ,False,BILLING INVOICING,USD,0122J000000cJtEQAU,2021-06-04 15:00:00,0052J000008tbjLQAQ,2025-12-19 14:30:28,0052J000008tbjLQAQ,2025-12-19 14:30:28,,BILLING INVOICING,REMOTE_SKILL-1-109567,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:28,2021-06-04 15:00:00,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc3DSAS,0052J000008tbjLQAQ,False,TWO-WAY RADIOS,USD,0122J000000cJtEQAU,2021-06-04 15:00:00,0052J000008tbjLQAQ,2025-12-19 14:30:24,0052J000008tbjLQAQ,2025-12-19 14:30:24,,TWO-WAY RADIOS,REMOTE_SKILL-1-27258,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:24,2021-06-04 15:00:00,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc3GSAS,0052J000008tbjLQAQ,False,QUALITY MONITORING,USD,0122J000000cJtEQAU,2021-06-04 15:00:00,0052J000008tbjLQAQ,2025-12-19 14:30:47,0052J000008tbjLQAQ,2025-12-19 14:30:47,,QUALITY MONITORING,REMOTE_SKILL-1-55080,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:47,2021-06-04 15:00:00,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc3XSAS,0052J000008tbjLQAQ,False,GLOBAL RISK MANAGEMENT,USD,0122J000000cJtEQAU,2021-06-04 15:00:00,0052J000008tbjLQAQ,2025-12-19 14:30:23,0052J000008tbjLQAQ,2025-12-19 14:30:23,,GLOBAL RISK MANAGEMENT,REMOTE_SKILL-1-264614,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:23,2021-06-04 15:00:00,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc3ySAC,0052J000008tbjLQAQ,False,TRANSMISSION SYSTEMS,USD,0122J000000cJtEQAU,2021-06-04 15:00:00,0052J000008tbjLQAQ,2025-12-19 14:30:30,0052J000008tbjLQAQ,2025-12-19 14:30:30,,TRANSMISSION SYSTEMS,REMOTE_SKILL-1-71393,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:30,2021-06-04 15:00:00,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc4KSAS,0052J000008tbjLQAQ,False,HTC VIVE,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:28,0052J000008tbjLQAQ,2025-12-19 14:30:28,,HTC VIVE,REMOTE_SKILL-1-348362,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:28,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc4iSAC,0052J000008tbjLQAQ,False,IBM CERTIFIED SYSTEM ADMINISTRATOR ...ERE BUSINESS INTEGRATION MESSAGE BROKER V5,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:40,0052J000008tbjLQAQ,2025-12-19 14:30:40,,IBM CERTIFIED SYSTEM ADMINISTRATOR - WEBSPHERE BUSINESS INTEGRATION MESSAGE BROKER V5,CERTIFICATION-6-1004,,aFp2J000000Caf3,2,CERTIFICATION,aFp2J000000Caf3SAC,1,Category,Skill,Skill,Certification,,,2025-12-19 14:30:40,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc4nSAC,0052J000008tbjLQAQ,False,SOFTWARE PROJECT MANAGEMENT,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:46,0052J000008tbjLQAQ,2025-12-19 14:30:46,,SOFTWARE PROJECT MANAGEMENT,REMOTE_SKILL-1-53368,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:46,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc51SAC,0052J000008tbjLQAQ,False,ACCESSIBILITY TESTING,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:38,0052J000008tbjLQAQ,2025-12-19 14:30:38,,ACCESSIBILITY TESTING,REMOTE_SKILL-1-163922,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:38,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc52SAC,0052J000008tbjLQAQ,False,DEVOPS,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:38,0052J000008tbjLQAQ,2025-12-19 14:30:38,,DEVOPS,REMOTE_SKILL-1-163066,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:38,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc59SAC,0052J000008tbjLQAQ,False,ARCHITECTURE PATTERNS,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:36,0052J000008tbjLQAQ,2025-12-19 14:30:36,,ARCHITECTURE PATTERNS,REMOTE_SKILL-1-111176,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:36,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc5BSAS,0052J000008tbjLQAQ,False,DELL COMPELLENT STORAGE,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:26,0052J000008tbjLQAQ,2025-12-19 14:30:26,,DELL COMPELLENT STORAGE,REMOTE_SKILL-1-65103,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:26,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc5GSAS,0052J000008tbjLQAQ,False,DIRECTIVES,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:44,0052J000008tbjLQAQ,2025-12-19 14:30:44,,DIRECTIVES,REMOTE_SKILL-1-48913,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:44,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc5MSAS,0052J000008tbjLQAQ,False,TERMINAL SERVER,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:45,0052J000008tbjLQAQ,2025-12-19 14:30:45,,TERMINAL SERVER,REMOTE_SKILL-1-52311,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:45,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc5WSAS,0052J000008tbjLQAQ,False,MANUAL QA,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:24,0052J000008tbjLQAQ,2025-12-19 14:30:24,,MANUAL QA,REMOTE_SKILL-1-265904,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:24,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc5vSAC,0052J000008tbjLQAQ,False,PRIVATE BLOCKCHAINS,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:28,0052J000008tbjLQAQ,2025-12-19 14:30:28,,PRIVATE BLOCKCHAINS,REMOTE_SKILL-1-348609,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:28,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc6USAS,0052J000008tbjLQAQ,False,DXC-IBM BLOCKCHAIN,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:24,0052J000008tbjLQAQ,2025-12-19 14:30:24,,DXC-IBM BLOCKCHAIN,COMPETENCY-3-651,,aFp2J000000Caf5,2,COMPETENCY,aFp2J000000Caf5SAC,1,Category,Skill,Skill,COMPETENCY,,,2025-12-19 14:30:24,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc6VSAS,0052J000008tbjLQAQ,False,EDISCOVERY MANAGEMENT,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:46,0052J000008tbjLQAQ,2025-12-19 14:30:46,,EDISCOVERY MANAGEMENT,REMOTE_SKILL-1-253198,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:46,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc6aSAC,0052J000008tbjLQAQ,False,TECHNOLOGY KNOWLEDGE,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:32,0052J000008tbjLQAQ,2025-12-19 14:30:32,,TECHNOLOGY KNOWLEDGE,REMOTE_SKILL-1-72581,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:32,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc6bSAC,0052J000008tbjLQAQ,False,GNU COMPILER COLLECTION (GCC),USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:44,0052J000008tbjLQAQ,2025-12-19 14:30:44,,GNU COMPILER COLLECTION (GCC),REMOTE_SKILL-1-49530,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:44,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc6iSAC,0052J000008tbjLQAQ,False,S4H10E_EN_COL05 - SAP S/4HANA IMPLEMENTATION SCENARIOS,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:45,0052J000008tbjLQAQ,2025-12-19 14:30:45,,S4H10E_EN_COL05 - SAP S/4HANA IMPLEMENTATION SCENARIOS,CERTIFICATION-6-2404,,aFp2J000000Caf3,2,CERTIFICATION,aFp2J000000Caf3SAC,1,Category,Skill,Skill,Certification,,,2025-12-19 14:30:45,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc6kSAC,0052J000008tbjLQAQ,False,J2EE ARCHITECTURE,USD,0122J000000cJtEQAU,2021-06-04 15:00:01,0052J000008tbjLQAQ,2025-12-19 14:30:39,0052J000008tbjLQAQ,2025-12-19 14:30:39,,J2EE ARCHITECTURE,REMOTE_SKILL-1-234037,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:39,2021-06-04 15:00:01,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc7RSAS,0052J000008tbjLQAQ,False,DXC-ORACLE CLOUD INFRASTRUCTURE (OCI) - CLOUD AT CUSTOMER,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:51,0052J000008tbjLQAQ,2025-12-19 14:30:51,,DXC-ORACLE CLOUD INFRASTRUCTURE (OCI) - CLOUD AT CUSTOMER,COMPETENCY-3-1557,,aFp2J000000Caf5,2,COMPETENCY,aFp2J000000Caf5SAC,1,Category,Skill,Skill,COMPETENCY,,,2025-12-19 14:30:51,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc7VSAS,0052J000008tbjLQAQ,False,DXC-AMAZON WEB SERVICES (AWS) ELASTICSEARCH SERVICE,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:50,0052J000008tbjLQAQ,2025-12-19 14:30:50,,DXC-AMAZON WEB SERVICES (AWS) ELASTICSEARCH SERVICE,COMPETENCY-3-142,,aFp2J000000Caf5,2,COMPETENCY,aFp2J000000Caf5SAC,1,Category,Skill,Skill,COMPETENCY,,,2025-12-19 14:30:50,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc7fSAC,0052J000008tbjLQAQ,False,ENERGY SAVING PROGRAMS,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:26,0052J000008tbjLQAQ,2025-12-19 14:30:26,,ENERGY SAVING PROGRAMS,REMOTE_SKILL-1-346547,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:26,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc7gSAC,0052J000008tbjLQAQ,False,WECHAT,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:30,0052J000008tbjLQAQ,2025-12-19 14:30:30,,WECHAT,REMOTE_SKILL-1-118340,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:30,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc7lSAC,0052J000008tbjLQAQ,False,ACOUSTIC GUITARS,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:38,0052J000008tbjLQAQ,2025-12-19 14:30:38,,ACOUSTIC GUITARS,REMOTE_SKILL-1-31019,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:38,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc7oSAC,0052J000008tbjLQAQ,False,TRADE REGULATIONS,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:26,0052J000008tbjLQAQ,2025-12-19 14:30:26,,TRADE REGULATIONS,REMOTE_SKILL-1-102350,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:26,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc7sSAC,0052J000008tbjLQAQ,False,ACCEPTING RESPONSIBILITY,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:43,0052J000008tbjLQAQ,2025-12-19 14:30:43,,ACCEPTING RESPONSIBILITY,REMOTE_SKILL-1-261629,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:43,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc85SAC,0052J000008tbjLQAQ,False,INTEGRATED MARKETING COMMUNICATIONS,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:39,0052J000008tbjLQAQ,2025-12-19 14:30:39,,INTEGRATED MARKETING COMMUNICATIONS,REMOTE_SKILL-1-40652,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:39,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc8ESAS,0052J000008tbjLQAQ,False,ANALYTICAL SOLUTIONS,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:29,0052J000008tbjLQAQ,2025-12-19 14:30:29,,ANALYTICAL SOLUTIONS,REMOTE_SKILL-1-111759,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:29,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc8LSAS,0052J000008tbjLQAQ,False,MOTIVATIONAL,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:30,0052J000008tbjLQAQ,2025-12-19 14:30:30,,MOTIVATIONAL,REMOTE_SKILL-1-57653,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:30,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc8gSAC,0052J000008tbjLQAQ,False,PRINTER MAINTENANCE,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:28,0052J000008tbjLQAQ,2025-12-19 14:30:28,,PRINTER MAINTENANCE,REMOTE_SKILL-1-68875,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:28,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc92SAC,0052J000008tbjLQAQ,False,WEB PAGE DESIGN SOFTWARE,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:44,0052J000008tbjLQAQ,2025-12-19 14:30:44,,WEB PAGE DESIGN SOFTWARE,REMOTE_SKILL-1-24766,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:44,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cc9VSAS,0052J000008tbjLQAQ,False,NIKON DSLR CAMERAS,USD,0122J000000cJtEQAU,2021-06-04 15:00:02,0052J000008tbjLQAQ,2025-12-19 14:30:38,0052J000008tbjLQAQ,2025-12-19 14:30:38,,NIKON DSLR CAMERAS,REMOTE_SKILL-1-85283,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:38,2021-06-04 15:00:02,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
